id,intent,text,entities
500,ood_negative,mujhe wifi not working chahiye jaldi,{}
501,ood_negative,binance account kidhar hota,{}
502,ood_negative,issue with passport office,{}
503,ood_negative,board roll number ka kya scene hai,{}
504,ood_negative,board roll number office timing,{}
505,ood_negative,easypaisa problem kidhar hota ???,{}
506,ood_negative,passport office problem,{}
507,ood_negative,vehicle registration office timing,{}
508,ood_negative,kya university fee challan yahan hota yr,{}
509,ood_negative,issue with instagram hacked,{}
510,ood_negative,kya bank loan rates yahan hota ???,{}
511,ood_negative,mujhe food delivery complaint chahiye,{}
512,ood_negative,mujhe matric result chahiye,{}
513,ood_negative,kya facebook password reset yahan hota,{}
514,ood_negative,how to bake cake kidhar hota plz,{}
515,ood_negative,whatsapp not opening kahan milega,{}
516,ood_negative,online shopping refund ka process?,{}
517,ood_negative,issue with restaurant booking kya hai ye,{}
518,ood_negative,mujhe washing machine repair chahiye urgent,{}
519,ood_negative,kya cooking recipe yahan hota,{}
520,ood_negative,whatsapp not opening cost?,{}
521,ood_negative,issue with bank account opening,{}
522,ood_negative,coding bug in python kahan milega,{}
523,ood_negative,election results kahan milega plz,{}
524,ood_negative,laptop battery replacement office timing,{}
525,ood_negative,passport office problem,{}
526,ood_negative,license renewal kidhar hota,{}
527,ood_negative,mujhe whatsapp not opening chahiye,{}
528,ood_negative,mobile packages kahan milega,{}
529,ood_negative,gym membership problem kya hai ye,{}
530,ood_negative,university fee challan kidhar hota,{}
531,ood_negative,instagram hacked ka kya scene hai plz,{}
532,ood_negative,matric result office timing,{}
533,ood_negative,token tax help 🤦,{}
534,ood_negative,mujhe excise tax chahiye,{}
535,ood_negative,election results cost? ???,{}
536,ood_negative,CNIC renewal cost?,{}
537,ood_negative,issue with gas bill correction plz,{}
538,ood_negative,mujhe marksheet chahiye,{}
539,ood_negative,AC gas refill ka process? urgent,{}
540,ood_negative,teacher contact kidhar hota,{}
541,ood_negative,instagram hacked info please,{}
542,ood_negative,cooking recipe info yr,{}
543,ood_negative,mujhe jazz cash transfer chahiye,{}
544,ood_negative,kya binance account yahan hota abhi,{}
545,ood_negative,coding bug in python problem,{}
546,ood_negative,issue with haircut appointment abhi,{}
547,ood_negative,wedding hall booking office timing,{}
548,ood_negative,online shopping refund office timing please,{}
549,ood_negative,bank account opening kidhar hota jaldi,{}
550,ood_negative,jazz cash transfer kidhar hota 😅,{}
551,ood_negative,wifi not working kahan milega,{}
552,ood_negative,issue with CNIC renewal bhai,{}
553,ood_negative,mujhe whatsapp not opening chahiye please,{}
554,ood_negative,mujhe jazz cash transfer chahiye,{}
555,ood_negative,university admission ka kya scene hai please,{}
556,ood_negative,facebook password reset cost?,{}
557,ood_negative,passport office office timing,{}
558,ood_negative,mujhe school fee chahiye help?,{}
559,ood_negative,jazz cash transfer cost?,{}
560,ood_negative,issue with laptop battery replacement,{}
561,ood_negative,excise tax info,{}
562,ood_negative,binance account info jaldi,{}
563,ood_negative,pharmacy delivery office timing,{}
564,ood_negative,sim biometric kidhar hota,{}
565,ood_negative,cooking recipe kahan milega help?,{}
566,ood_negative,mobile overheating office timing ???,{}
567,ood_negative,how to jazz cash transfer urgent,{}
568,ood_negative,issue with facebook password reset jaldi,{}
569,ood_negative,generator maintenance kidhar hota,{}
570,ood_negative,school fee office timing,{}
571,ood_negative,easypaisa problem info kya hai ye,{}
572,ood_negative,matric result problem kya hai ye,{}
573,ood_negative,weather tomorrow in paris kidhar hota,{}
574,ood_negative,issue with weather tomorrow in paris,{}
575,ood_negative,wifi not working office timing,{}
576,ood_negative,how to housing society dues help?,{}
577,ood_negative,mujhe stock market tips chahiye,{}
578,ood_negative,wifi not working cost?,{}
579,ood_negative,university admission ka kya scene hai please,{}
580,ood_negative,mujhe vehicle registration chahiye,{}
581,ood_negative,washing machine repair info,{}
582,ood_negative,kya electricity new connection yahan hota urgent,{}
583,ood_negative,kya sports match score yahan hota urgent,{}
584,ood_negative,cooking recipe kahan milega 🤦,{}
585,ood_negative,washing machine repair problem please,{}
586,ood_negative,coding bug in python office timing,{}
587,ood_negative,housing society dues cost?,{}
588,ood_negative,kya doctor appointment booking yahan hota help?,{}
589,ood_negative,restaurant booking problem 😅,{}
590,ood_negative,how to bake cake ka process? jaldi,{}
591,ood_negative,mujhe teacher contact chahiye,{}
592,ood_negative,sim biometric problem,{}
593,ood_negative,PTCL bill issue cost?,{}
594,ood_negative,cooking recipe ka process?,{}
595,ood_negative,kya license renewal yahan hota,{}
596,ood_negative,wedding hall booking info kya hai ye,{}
597,ood_negative,issue with university fee challan plz,{}
598,ood_negative,mujhe excise tax chahiye,{}
599,ood_negative,AC gas refill info,{}
600,ood_negative,gas bill correction info 😅,{}
601,ood_negative,issue with washing machine repair,{}
602,ood_negative,kya gas bill correction yahan hota,{}
603,ood_negative,issue with PTCL bill issue,{}
604,ood_negative,pharmacy delivery cost?,{}
605,ood_negative,matric result kahan milega,{}
606,ood_negative,binance account kidhar hota,{}
607,ood_negative,how to vehicle registration,{}
608,ood_negative,bikes price list problem,{}
609,ood_negative,restaurant booking help,{}
610,ood_negative,gym membership ka process?,{}
611,ood_negative,how to vehicle registration,{}
612,ood_negative,gym membership info,{}
613,ood_negative,stock market tips kahan milega abhi,{}
614,ood_negative,mujhe online shopping refund chahiye kya hai ye,{}
615,ood_negative,instagram hacked info,{}
616,ood_negative,how to bake cake office timing,{}
617,ood_negative,university fee challan problem help?,{}
618,ood_negative,instagram hacked kahan milega 😅,{}
619,ood_negative,issue with washing machine repair,{}
620,ood_negative,job application cost?,{}
621,ood_negative,job application office timing 🤦,{}
622,ood_negative,issue with bank loan rates,{}
623,ood_negative,excise tax help,{}
624,ood_negative,wifi not working info help?,{}
625,ood_negative,PTCL bill issue ka process? 🤦,{}
626,ood_negative,food delivery complaint cost?,{}
627,ood_negative,mujhe weather tomorrow in paris chahiye ???,{}
628,ood_negative,teacher contact problem jaldi,{}
629,ood_negative,issue with binance account help?,{}
630,ood_negative,scholarship apply ka process?,{}
631,ood_negative,restaurant booking ka process? abhi,{}
632,ood_negative,weather tomorrow in paris help,{}
633,ood_negative,coding bug in python kidhar hota,{}
634,ood_negative,fashion discount ka kya scene hai please,{}
635,ood_negative,how to pharmacy delivery 😅,{}
636,ood_negative,mujhe travel visa chahiye,{}
637,ood_negative,teacher contact cost? jaldi,{}
638,ood_negative,passport office info jaldi,{}
639,ood_negative,stock market tips help,{}
640,ood_negative,wifi not working ka kya scene hai,{}
641,ood_negative,electricity new connection kidhar hota,{}
642,ood_negative,PTCL bill issue help,{}
643,ood_negative,license renewal office timing,{}
644,ood_negative,gym membership office timing,{}
645,ood_negative,how to teacher contact plz,{}
646,ood_negative,doctor appointment booking problem,{}
647,ood_negative,scholarship apply help,{}
648,ood_negative,cooking recipe help,{}
649,ood_negative,fashion discount ka kya scene hai,{}
650,ood_negative,election results help,{}
651,ood_negative,mujhe electricity new connection chahiye,{}
652,ood_negative,issue with online shopping refund,{}
653,ood_negative,fashion discount cost? ???,{}
654,ood_negative,wifi not working ka process? help?,{}
655,ood_negative,mujhe laptop battery replacement chahiye,{}
656,ood_negative,movie tickets help,{}
657,ood_negative,weather tomorrow in paris office timing,{}
658,ood_negative,matric result help urgent,{}
659,ood_negative,stock market tips ka process?,{}
660,ood_negative,car resale value info kya hai ye,{}
661,ood_negative,haircut appointment ka process?,{}
662,ood_negative,mujhe restaurant booking chahiye,{}
663,ood_negative,teacher contact problem,{}
664,ood_negative,wifi not working kahan milega urgent,{}
665,ood_negative,stock market tips kahan milega,{}
666,ood_negative,movie tickets ka process? bhai,{}
667,ood_negative,bank account opening problem,{}
668,ood_negative,school fee info,{}
669,ood_negative,haircut appointment ka kya scene hai,{}
670,ood_negative,board roll number ka process? plz,{}
671,ood_negative,jazz cash transfer ka process?,{}
672,ood_negative,how to cooking recipe,{}
673,ood_negative,kya restaurant booking yahan hota,{}
674,ood_negative,fashion discount kidhar hota,{}
675,ood_negative,token tax ka kya scene hai,{}
676,ood_negative,job application ka kya scene hai,{}
677,ood_negative,marksheet problem,{}
678,ood_negative,gas bill correction ka kya scene hai,{}
679,ood_negative,food delivery complaint office timing,{}
680,ood_negative,AC gas refill cost?,{}
681,ood_negative,matric result problem kya hai ye,{}
682,ood_negative,job application ka process? 🤦,{}
683,ood_negative,food delivery complaint cost?,{}
684,ood_negative,cooking recipe problem,{}
685,ood_negative,excise tax info jaldi,{}
686,ood_negative,PTCL bill issue ka process? abhi,{}
687,ood_negative,jazz cash transfer kidhar hota,{}
688,ood_negative,issue with CNIC renewal,{}
689,ood_negative,issue with board roll number ???,{}
690,ood_negative,housing society dues info,{}
691,ood_negative,kya scholarship apply yahan hota,{}
692,ood_negative,issue with mobile packages,{}
693,ood_negative,binance account ka process? abhi,{}
694,ood_negative,kya board roll number yahan hota,{}
695,ood_negative,electricity new connection cost?,{}
696,ood_negative,coding bug in python office timing,{}
697,ood_negative,kya haircut appointment yahan hota urgent,{}
698,ood_negative,issue with wifi not working urgent,{}
699,ood_negative,travel visa office timing,{}
700,ood_negative,how to excise tax,{}
701,ood_negative,issue with doctor appointment booking,{}
702,ood_negative,board roll number kahan milega,{}
703,ood_negative,haircut appointment ka process?,{}
704,ood_negative,election results office timing,{}
705,ood_negative,stock market tips help abhi,{}
706,ood_negative,coding bug in python problem,{}
707,ood_negative,kya AC gas refill yahan hota,{}
708,ood_negative,facebook password reset info,{}
709,ood_negative,token tax ka process?,{}
710,ood_negative,fashion discount info,{}
711,ood_negative,how to AC gas refill,{}
712,ood_negative,university fee challan kidhar hota,{}
713,ood_negative,mobile packages cost?,{}
714,ood_negative,stock market tips office timing ???,{}
715,ood_negative,kya pharmacy delivery yahan hota,{}
716,ood_negative,stock market tips help,{}
717,ood_negative,wedding hall booking kahan milega,{}
718,ood_negative,scholarship apply cost?,{}
719,ood_negative,sports match score office timing,{}
720,ood_negative,issue with haircut appointment,{}
721,ood_negative,token tax problem,{}
722,ood_negative,laptop battery replacement kahan milega,{}
723,ood_negative,wedding hall booking problem,{}
724,ood_negative,gas bill correction info,{}
725,ood_negative,how to bake cake info please,{}
726,ood_negative,university admission cost?,{}
727,ood_negative,token tax problem,{}
728,ood_negative,issue with gas bill correction,{}
729,ood_negative,food delivery complaint info help?,{}
730,ood_negative,vehicle registration kahan milega jaldi,{}
731,ood_negative,teacher contact help,{}
732,ood_negative,PTCL bill issue problem,{}
733,ood_negative,kya haircut appointment yahan hota ???,{}
734,ood_negative,electricity new connection kahan milega,{}
735,ood_negative,travel visa help yr,{}
736,ood_negative,bank account opening kidhar hota yr,{}
737,ood_negative,issue with haircut appointment,{}
738,ood_negative,bank loan rates kahan milega,{}
739,ood_negative,issue with weather tomorrow in paris,{}
740,ood_negative,kya jazz cash transfer yahan hota jaldi,{}
741,ood_negative,restaurant booking ka kya scene hai please,{}
742,ood_negative,whatsapp not opening office timing 😅,{}
743,ood_negative,kya bank loan rates yahan hota,{}
744,ood_negative,mujhe bank loan rates chahiye,{}
745,ood_negative,mujhe passport office chahiye ???,{}
746,ood_negative,restaurant booking ka process?,{}
747,ood_negative,CNIC renewal help 🤦,{}
748,ood_negative,food delivery complaint kahan milega,{}
749,ood_negative,bank loan rates ka process? ???,{}
750,ood_negative,travel visa kidhar hota help?,{}
751,ood_negative,mujhe bikes price list chahiye abhi,{}
752,ood_negative,how to gas bill correction,{}
753,ood_negative,mobile overheating info,{}
754,ood_negative,CNIC renewal kidhar hota,{}
755,ood_negative,vehicle registration info 😅,{}
756,ood_negative,mobile overheating ka kya scene hai,{}
757,ood_negative,mobile packages kidhar hota jaldi,{}
758,ood_negative,board roll number problem,{}
759,ood_negative,vehicle registration kidhar hota,{}
760,ood_negative,issue with bank loan rates 🤦,{}
761,ood_negative,how to train timing bhai,{}
762,ood_negative,jazz cash transfer cost? ???,{}
763,ood_negative,laptop battery replacement info yr,{}
764,ood_negative,electricity new connection kidhar hota,{}
765,ood_negative,electricity new connection ka kya scene hai,{}
766,ood_negative,kya gas bill correction yahan hota,{}
767,ood_negative,travel visa problem,{}
768,ood_negative,sim biometric info yr,{}
769,ood_negative,washing machine repair help please,{}
770,ood_negative,restaurant booking problem,{}
771,ood_negative,kya university fee challan yahan hota jaldi,{}
772,ood_negative,stock market tips office timing,{}
773,ood_negative,stock market tips help,{}
774,ood_negative,sim biometric kahan milega 🤦,{}
775,ood_negative,how to scholarship apply kya hai ye,{}
776,ood_negative,kya sports match score yahan hota yr,{}
777,ood_negative,issue with excise tax plz,{}
778,ood_negative,issue with AC gas refill,{}
779,ood_negative,election results problem,{}
780,ood_negative,washing machine repair office timing,{}
781,ood_negative,binance account ka process? abhi,{}
782,ood_negative,mujhe excise tax chahiye,{}
783,ood_negative,car resale value cost?,{}
784,ood_negative,binance account cost? plz,{}
785,ood_negative,university fee challan ka process? bhai,{}
786,ood_negative,board roll number kidhar hota,{}
787,ood_negative,whatsapp not opening cost?,{}
788,ood_negative,coding bug in python kidhar hota,{}
789,ood_negative,kya crypto trading yahan hota,{}
790,ood_negative,stock market tips office timing,{}
791,ood_negative,AC gas refill kidhar hota help?,{}
792,ood_negative,mujhe facebook password reset chahiye,{}
793,ood_negative,movie tickets problem,{}
794,ood_negative,restaurant booking problem,{}
795,ood_negative,washing machine repair cost?,{}
796,ood_negative,token tax ka kya scene hai jaldi,{}
797,ood_negative,issue with scholarship apply jaldi,{}
798,ood_negative,university fee challan cost?,{}
799,ood_negative,how to school fee,{}
800,ood_negative,university admission kahan milega,{}
801,ood_negative,wifi not working help,{}
802,ood_negative,coding bug in python help,{}
803,ood_negative,food delivery complaint ka kya scene hai,{}
804,ood_negative,bank account opening info,{}
805,ood_negative,passport office ka kya scene hai,{}
806,ood_negative,vehicle registration cost?,{}
807,ood_negative,electricity new connection kidhar hota,{}
808,ood_negative,bank loan rates ka kya scene hai,{}
809,ood_negative,whatsapp not opening ka kya scene hai,{}
810,ood_negative,how to whatsapp not opening abhi,{}
811,ood_negative,cooking recipe kidhar hota,{}
812,ood_negative,PTCL bill issue info,{}
813,ood_negative,issue with crypto trading,{}
814,ood_negative,mujhe doctor appointment booking chahiye,{}
815,ood_negative,travel visa cost?,{}
816,ood_negative,easypaisa problem problem,{}
817,ood_negative,school fee kahan milega help?,{}
818,ood_negative,gas bill correction cost?,{}
819,ood_negative,kya haircut appointment yahan hota,{}
820,ood_negative,car resale value cost? ???,{}
821,ood_negative,wifi not working office timing kya hai ye,{}
822,ood_negative,how to bake cake info abhi,{}
823,ood_negative,weather tomorrow in paris kidhar hota,{}
824,ood_negative,travel visa cost? jaldi,{}
825,ood_negative,university admission ka process?,{}
826,ood_negative,how to food delivery complaint 🤦,{}
827,ood_negative,how to stock market tips,{}
828,ood_negative,restaurant booking cost? yr,{}
829,ood_negative,election results kahan milega,{}
830,ood_negative,pharmacy delivery office timing,{}
831,ood_negative,board roll number help,{}
832,ood_negative,kya binance account yahan hota,{}
833,ood_negative,issue with AC gas refill help?,{}
834,ood_negative,vehicle registration problem yr,{}
835,ood_negative,how to gas bill correction,{}
836,ood_negative,issue with cooking recipe,{}
837,ood_negative,jazz cash transfer info ???,{}
838,ood_negative,instagram hacked ka kya scene hai,{}
839,ood_negative,mujhe mobile overheating chahiye,{}
840,ood_negative,how to gym membership,{}
841,ood_negative,mujhe gym membership chahiye yr,{}
842,ood_negative,washing machine repair kidhar hota,{}
843,ood_negative,restaurant booking ka kya scene hai jaldi,{}
844,ood_negative,how to bake cake cost? 🤦,{}
845,ood_negative,how to binance account,{}
846,ood_negative,bank loan rates cost?,{}
847,ood_negative,movie tickets ka kya scene hai,{}
848,ood_negative,mujhe fashion discount chahiye,{}
849,ood_negative,stock market tips kahan milega please,{}
850,ood_negative,kya easypaisa problem yahan hota kya hai ye,{}
851,ood_negative,jazz cash transfer help 😅,{}
852,ood_negative,matric result info,{}
853,ood_negative,electricity new connection kahan milega,{}
854,ood_negative,CNIC renewal office timing,{}
855,ood_negative,mujhe bikes price list chahiye ???,{}
856,ood_negative,how to binance account,{}
857,ood_negative,marksheet ka process?,{}
858,ood_negative,bikes price list info,{}
859,ood_negative,how to instagram hacked plz,{}
860,ood_negative,mujhe scholarship apply chahiye,{}
861,ood_negative,sports match score cost?,{}
862,ood_negative,doctor appointment booking cost? urgent,{}
863,ood_negative,stock market tips problem help?,{}
864,ood_negative,easypaisa problem ka process?,{}
865,ood_negative,mujhe AC gas refill chahiye plz,{}
866,ood_negative,kya food delivery complaint yahan hota,{}
867,ood_negative,mujhe coding bug in python chahiye,{}
868,ood_negative,excise tax help,{}
869,ood_negative,how to stock market tips,{}
870,ood_negative,kya gym membership yahan hota,{}
871,ood_negative,issue with jazz cash transfer jaldi,{}
872,ood_negative,matric result ka process?,{}
873,ood_negative,cooking recipe info,{}
874,ood_negative,bank loan rates help,{}
875,ood_negative,wedding hall booking info,{}
876,ood_negative,license renewal ka process?,{}
877,ood_negative,generator maintenance kahan milega,{}
878,ood_negative,how to university admission jaldi,{}
879,ood_negative,mujhe AC gas refill chahiye yr,{}
880,ood_negative,food delivery complaint info,{}
881,ood_negative,gym membership info plz,{}
882,ood_negative,travel visa info,{}
883,ood_negative,doctor appointment booking ka kya scene hai,{}
884,ood_negative,wedding hall booking ka kya scene hai ???,{}
885,ood_negative,weather tomorrow in paris info,{}
886,ood_negative,sim biometric help,{}
887,ood_negative,doctor appointment booking help please,{}
888,ood_negative,generator maintenance problem,{}
889,ood_negative,how to scholarship apply,{}
890,ood_negative,board roll number problem,{}
891,ood_negative,stock market tips office timing,{}
892,ood_negative,wifi not working help plz,{}
893,ood_negative,travel visa ka kya scene hai,{}
894,ood_negative,mujhe pharmacy delivery chahiye,{}
895,ood_negative,issue with wifi not working,{}
896,ood_negative,kya gym membership yahan hota,{}
897,ood_negative,board roll number cost?,{}
898,ood_negative,laptop battery replacement problem,{}
899,ood_negative,marksheet help,{}
900,ood_negative,PTCL bill issue kidhar hota abhi,{}
901,ood_negative,crypto trading ka process?,{}
902,ood_negative,crypto trading kidhar hota yr,{}
903,ood_negative,election results office timing,{}
904,ood_negative,online shopping refund problem,{}
905,ood_negative,AC gas refill info help?,{}
906,ood_negative,scholarship apply help,{}
907,ood_negative,mobile packages problem,{}
908,ood_negative,vehicle registration cost? 😅,{}
909,ood_negative,easypaisa problem help please,{}
910,ood_negative,instagram hacked ka kya scene hai help?,{}
911,ood_negative,crypto trading help,{}
912,ood_negative,how to bake cake info,{}
913,ood_negative,kya instagram hacked yahan hota,{}
914,ood_negative,binance account ka kya scene hai,{}
915,ood_negative,mujhe travel visa chahiye,{}
916,ood_negative,kya mobile packages yahan hota,{}
917,ood_negative,issue with train timing bhai,{}
918,ood_negative,kya teacher contact yahan hota,{}
919,ood_negative,binance account info,{}
920,ood_negative,housing society dues problem,{}
921,ood_negative,kya crypto trading yahan hota kya hai ye,{}
922,ood_negative,job application problem 🤦,{}
923,ood_negative,issue with mobile packages,{}
924,ood_negative,bikes price list office timing kya hai ye,{}
925,ood_negative,issue with bank loan rates,{}
926,ood_negative,crypto trading office timing,{}
927,ood_negative,excise tax ka kya scene hai,{}
928,ood_negative,passport office office timing,{}
929,ood_negative,electricity new connection info,{}
930,ood_negative,how to bank account opening,{}
931,ood_negative,how to movie tickets,{}
932,ood_negative,sim biometric problem,{}
933,ood_negative,stock market tips office timing urgent,{}
934,ood_negative,wifi not working office timing kya hai ye,{}
935,ood_negative,coding bug in python kidhar hota,{}
936,ood_negative,restaurant booking problem help?,{}
937,ood_negative,online shopping refund help please,{}
938,ood_negative,bank loan rates ka process? bhai,{}
939,ood_negative,how to wifi not working kya hai ye,{}
940,ood_negative,excise tax problem,{}
941,ood_negative,sports match score help 😅,{}
942,ood_negative,teacher contact kahan milega bhai,{}
943,ood_negative,mujhe board roll number chahiye,{}
944,ood_negative,how to food delivery complaint,{}
945,ood_negative,mujhe washing machine repair chahiye,{}
946,ood_negative,kya doctor appointment booking yahan hota,{}
947,ood_negative,mujhe weather tomorrow in paris chahiye,{}
948,ood_negative,how to bake cake office timing jaldi,{}
949,ood_negative,doctor appointment booking ka kya scene hai,{}
950,ood_negative,whatsapp not opening problem abhi,{}
951,ood_negative,mujhe sim biometric chahiye,{}
952,ood_negative,issue with washing machine repair abhi,{}
953,ood_negative,mujhe sim biometric chahiye yr,{}
954,ood_negative,matric result cost?,{}
955,ood_negative,token tax info,{}
956,ood_negative,mujhe marksheet chahiye kya hai ye,{}
957,ood_negative,coding bug in python problem,{}
958,ood_negative,crypto trading office timing ???,{}
959,ood_negative,laptop battery replacement kahan milega urgent,{}
960,ood_negative,marksheet kidhar hota,{}
961,ood_negative,how to vehicle registration ???,{}
962,ood_negative,washing machine repair kidhar hota,{}
963,ood_negative,facebook password reset kidhar hota abhi,{}
964,ood_negative,laptop battery replacement info,{}
965,ood_negative,generator maintenance kahan milega please,{}
966,ood_negative,whatsapp not opening help,{}
967,ood_negative,how to bake cake help,{}
968,ood_negative,marksheet ka process?,{}
969,ood_negative,issue with weather tomorrow in paris,{}
970,ood_negative,PTCL bill issue kahan milega 😅,{}
971,ood_negative,doctor appointment booking problem,{}
972,ood_negative,fashion discount problem,{}
973,ood_negative,PTCL bill issue info,{}
974,ood_negative,marksheet info help?,{}
975,ood_negative,binance account cost?,{}
976,ood_negative,mujhe easypaisa problem chahiye kya hai ye,{}
977,ood_negative,car resale value kahan milega urgent,{}
978,ood_negative,haircut appointment office timing please,{}
979,ood_negative,kya train timing yahan hota 😅,{}
980,ood_negative,gas bill correction office timing jaldi,{}
981,ood_negative,mujhe sports match score chahiye yr,{}
982,ood_negative,movie tickets help,{}
983,ood_negative,easypaisa problem office timing,{}
984,ood_negative,AC gas refill ka kya scene hai,{}
985,ood_negative,issue with scholarship apply,{}
986,ood_negative,issue with license renewal please,{}
987,ood_negative,kya easypaisa problem yahan hota,{}
988,ood_negative,instagram hacked ka kya scene hai bhai,{}
989,ood_negative,gas bill correction cost? bhai,{}
990,ood_negative,jazz cash transfer office timing,{}
991,ood_negative,school fee info urgent,{}
992,ood_negative,issue with generator maintenance,{}
993,ood_negative,jazz cash transfer help,{}
994,ood_negative,how to instagram hacked,{}
995,ood_negative,haircut appointment kidhar hota 😅,{}
996,ood_negative,restaurant booking info,{}
997,ood_negative,doctor appointment booking help yr,{}
998,ood_negative,mujhe gas bill correction chahiye help?,{}
999,ood_negative,issue with train timing jaldi,{}
1000,ood_negative,kya easypaisa problem yahan hota kya hai ye,{}
